user_id,avg_memory,wall_clock,system_time,blanks,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
karlicos,0,0.09,0.00,5,-,Java,29,0,0,0,0,0,0,64,0,1181,24612,0.08
karsten,0,0.06,0.01,2,-,Java,29,0,0,0,0,1,0,64,0,1359,21284,0.05
kaszubki,0,0.00,0.00,9,-,C++,73,0,0,0,0,0,1,0,0,11216,2456,0.00
katalma,0,0.04,0.02,8,-,Java,57,0,0,0,0,1,7,64,0,1802,21284,0.02
katharas,0,0.00,0.00,4,2.7,Python,13,8,0,0,0,0,0,0,0,-,6444,0.00
katom,0,0.00,0.00,7,-,C++,29,0,0,0,0,0,3,0,0,10136,2480,0.00
kawasaki,0,0.00,0.00,1,2.7,Python,14,8,0,0,0,0,0,0,0,-,6480,0.00
kazunetakahashi,0,0.00,0.00,7,-,C++,28,0,0,0,0,0,1,0,0,11296,2472,0.00
kcvu,0,0.00,0.00,8,2.7,Python,22,0,0,0,0,0,1,0,0,-,6828,0.00
kenkoooo,0,0.10,0.02,6,-,Java,20,0,0,0,0,0,0,64,0,1006,24388,0.05
kenpachi,0,0.00,0.00,1,2.7,Python,9,8,0,0,0,0,0,0,0,-,6448,0.00
kenta826,0,0.05,0.00,15,-,Java,40,0,0,0,0,1,1,64,0,1413,21288,0.04
kertoip93,0,0.00,0.00,4,-,C++,35,0,0,0,0,0,6,0,0,10088,2620,0.00
ketpdpoe,0,0.00,0.00,0,-,C++,20,0,0,0,0,0,0,0,0,8152,2700,0.00
kevinqli,0,0.03,0.02,2,-,C++,15,0,0,0,0,0,0,1328,0,10328,2624,0.00
khorma,-,-,-,3,-,C++,49,-,0,-,-,-15,2,-,-,13104,-,-
kibe,0,0.00,0.00,2,-,C++,19,0,0,0,0,0,0,0,0,7240,2368,0.00
kicker,0,0.05,0.01,9,-,Java,48,0,0,0,0,1,1,64,0,1847,21524,0.03
kietchau,0,0.00,0.00,11,-,C++,62,0,0,0,0,134,13,0,0,10664,2392,0.00
kieutrang,0,0.07,0.00,6,-,Java,27,0,0,0,0,0,3,72,0,1366,24456,0.07
killcode,0,0.00,0.00,0,-,C,20,0,0,0,0,127,0,0,0,7440,1432,0.00
killerrex,0,0.00,0.00,18,2.7,Python,27,8,0,0,0,0,25,0,0,-,6392,0.00
kilotaras,0,0.00,0.00,23,-,C++,86,0,0,0,0,0,4,0,0,10024,2608,0.00
kimiyuki,-,-,-,0,-,C++,23,-,1,-,-,-1,0,-,-,-,-,-
kirik13,0,0.05,0.00,6,-,Java,31,0,1,0,0,1,0,64,0,1643,21264,0.03
kit1980,0,0.00,0.00,2,2.7,Python,8,8,0,0,0,0,0,0,0,-,6384,0.00
kit9ra,0,0.06,0.03,14,-,C++,25,0,0,0,0,0,0,1328,0,10056,2456,0.00
kittyphon,0,0.04,0.04,1,-,C,18,0,0,0,0,127,0,0,0,7392,1432,0.00
kk1fff,0,0.00,0.00,3,-,C++,17,0,0,0,0,0,0,0,0,9944,2480,0.00
kkidd,0,0.00,0.00,1,-,C++,27,0,0,0,0,0,0,8,0,10344,2456,0.00
klaasn,0,0.00,0.00,6,-,C++,29,0,0,0,0,0,2,0,0,9688,2716,0.00
kldp,0,0.04,0.00,4,-,Java,34,0,0,0,0,1,2,64,0,1152,21416,0.04
kleninz,0,0.00,0.00,7,-,C++,26,0,0,0,0,0,0,0,0,11240,2512,0.00
knight644,0,0.00,0.00,1,-,C++,22,0,1,0,0,127,0,0,0,-,1416,0.00
koensw,0,0.00,0.00,2,-,C++,15,0,0,0,0,0,0,0,0,9952,2388,0.00
kogyblack,0,0.00,0.00,3,-,C++,18,0,0,0,0,0,0,0,0,7320,2316,0.00
kohei0418,0,0.00,0.00,12,-,C++,55,0,0,0,0,0,0,0,0,8440,2576,0.00
komendart,0,0.01,0.00,2,3.5,Python,12,0,1,0,0,2,0,0,0,-,7268,0.01
konjo,0,0.00,0.00,1,-,C++,15,0,0,0,0,0,0,0,0,9960,2616,0.00
koosaga,0,0.00,0.00,4,-,C++,22,0,0,0,0,0,0,0,0,7992,2284,0.00
koray,-,-,-,28,-,Java,113,-,1,-,-,-1,4,-,-,-,-,-
kostka,0,0.00,0.00,3,-,C++,20,0,0,0,0,0,0,0,0,10992,2580,0.00
kostyaby,0,0.00,0.00,5,-,C++,44,0,0,0,0,0,0,0,0,10088,2384,0.00
kphmd,0,0.00,0.00,12,-,C++,54,0,0,0,0,0,1,0,0,10528,2520,0.00
krab,0,0.03,0.00,17,2.7,Python,39,0,0,0,0,0,6,8,0,-,19384,0.02
kraskevich,0,0.05,0.00,12,-,Java,71,0,0,0,0,0,0,72,0,1196,21776,0.04
krazyduck,-,-,-,5,-,C#,40,-,0,-,-,1,0,-,-,4608,-,-
krienson,0,0.01,0.00,3,-,C++,11,0,0,0,0,0,0,0,0,9984,2492,0.00
krio,0,0.05,0.00,13,-,Java,72,0,0,0,0,1,1,64,0,1635,21344,0.04
kris13,0,0.04,0.00,23,-,Java,106,0,1,0,0,1,32,64,0,1938,21500,0.04
krishkinn,0,0.05,0.00,5,-,Java,28,0,0,0,0,1,5,64,0,1187,21276,0.04
krismaz,0,0.00,0.00,18,-,C++,50,0,0,0,0,0,2,0,0,17432,2640,0.00
krono,0,0.04,0.00,15,-,Java,57,0,0,0,0,0,4,64,0,2108,21248,0.04
krotny,0,0.00,0.00,5,2.7,Python,12,8,0,0,0,0,0,0,0,-,6328,0.00
krox,0,0.03,0.01,21,-,C#,77,0,0,0,0,0,0,8,0,6144,10612,0.02
krukovna,0,0.00,0.00,9,2.7,Python,18,8,0,0,0,0,0,0,0,-,6432,0.00
kshen,0,0.00,0.00,7,-,C++,36,0,0,0,0,0,1,0,0,8608,2680,0.00
ksurana,0,0.00,0.00,6,-,C++,75,0,0,0,0,0,2,0,0,12232,2548,0.00
ktc,-,-,-,7,-,C#,58,-,0,-,-,1,3,-,-,4608,-,-
ktslabbie,0,0.00,0.00,11,2.7,Python,31,0,0,0,0,2,0,0,0,-,6160,0.00
kubik369,0,0.00,0.00,4,-,C++,33,0,0,0,0,0,0,0,0,10048,2812,0.00
kubs,0,0.00,0.00,3,-,C++,33,0,0,0,0,0,0,0,0,9952,2480,0.00
kubusgol,0,0.06,0.00,8,-,Java,113,0,0,0,0,1,4,64,0,1628,21672,0.05
kusano,0,1.14,0.00,8,2.7,Python,38,8,0,0,0,0,0,0,0,-,8076,1.14
kush123,0,0.00,0.00,1,-,C++,24,0,0,0,0,0,0,0,0,9744,2460,0.00
kusumit,0,0.00,0.00,9,-,C++,22,0,0,0,0,0,0,0,0,11768,2504,0.00
kuuso1,0,0.02,0.00,15,-,C#,63,0,0,0,0,0,5,0,0,5120,10468,0.01
kwangswei,0,0.00,0.00,11,-,C++,28,0,0,0,0,0,0,0,0,8568,2536,0.00
kzyKT,0,0.00,0.00,1,-,C++,30,0,0,0,0,0,0,0,0,11288,2616,0.00
laminar,0,0.02,0.00,18,-,C#,55,0,0,0,0,0,5,8,0,4608,11168,0.02
lamphanviet,0,0.00,0.00,9,-,C++,50,0,0,0,0,0,1,0,0,10072,2564,0.00
laoriu,-,-,-,7,-,C++,29,-,0,-,-,-15,0,-,-,11464,-,-
larrylan,0,0.00,0.00,1,-,C++,12,0,0,0,0,0,0,0,0,11072,2624,0.00
lasrach,0,0.00,0.00,11,-,C++,48,0,0,0,0,0,15,0,0,8736,2716,0.00
lasse,0,0.00,0.00,8,-lm,C,23,0,0,0,0,127,0,0,0,8056,1376,0.00
laurentr,0,0.00,0.00,3,2.7,Python,17,0,0,0,0,0,0,0,0,-,6484,0.00
lavenderknight,0,0.01,0.00,1,-,C++,22,0,0,0,0,0,0,1328,0,8504,2696,0.00
layor,0,0.00,0.00,2,-,C++,13,0,0,0,0,0,0,0,0,7752,2208,0.00
lazyc97,0,0.00,0.00,3,-,C++,17,0,0,0,0,0,0,0,0,12192,2336,0.00
lazykuna,0,0.00,0.00,9,-,C++,30,0,0,0,0,255,2,0,0,10848,2624,0.00
lazzrov,0,0.08,0.00,10,-,Java,29,0,0,0,0,0,0,72,0,1237,29568,0.06
lclan,0,0.00,0.00,0,-,C++,19,0,0,0,0,0,0,0,0,9912,2616,0.00
lee890211,0,0.07,0.01,1,-,Java,28,0,0,0,0,0,0,64,0,1441,21516,0.04
leek,0,0.00,0.00,7,-,C++,18,0,0,0,0,0,0,0,0,9704,2580,0.00
leiothrix,0,0.00,0.00,2,-,C++,28,0,0,0,0,0,0,1456,0,8600,2692,0.00
lemac,0,0.00,0.00,1,-,C++,30,0,0,0,0,136,0,0,0,10336,2380,0.00
lennon310,0,0.00,0.00,2,-,C++,32,0,0,0,0,0,2,944,0,11120,2476,0.00
leo2,-,-,-,18,-,C#,59,-,1,-,-,-1,7,-,-,-,-,-
leonardost,0,0.00,0.00,12,-,C++,19,0,0,0,0,0,0,0,0,7216,2260,0.00
lexande,0,0.00,0.00,3,2.7,Python,10,8,0,0,0,0,1,0,0,-,6476,0.00
lfdorelli,0,0.00,0.00,3,-,C++,24,0,0,0,0,0,1,0,0,11072,2616,0.00
liadon,0,0.00,0.00,2,-,C++,39,0,0,0,0,0,2,0,0,9440,2608,0.00
lichenkoh,0,0.00,0.00,1,-,C++,20,0,0,0,0,0,0,0,0,11144,2412,0.00
lidinglong,0,0.00,0.00,2,-,C++,22,0,0,0,0,0,0,0,0,9856,2492,0.00
lifecodemohit,0,0.00,0.00,3,-,C++,36,0,0,0,0,0,4,0,0,9520,2544,0.00
lightning95,0,0.04,0.00,26,-,Java,106,0,0,0,0,0,4,64,0,1611,21328,0.04
likawind,0,0.00,0.00,3,-,C++,19,0,0,0,0,0,10,0,0,10528,2336,0.00
lingdian618,0,0.00,0.00,0,-,C++,21,0,0,0,0,0,2,0,0,7656,2312,0.00
linguo,0,0.00,0.00,4,2.7,Python,16,0,0,0,0,0,1,0,0,-,6340,0.00
linouk23,0,0.00,0.00,4,-,C++,45,0,0,0,0,134,0,0,0,10024,2688,0.00
lintseju,0,0.00,0.00,1,-,C++,15,0,0,0,0,0,0,0,0,7256,2332,0.00
linuxrocks123,0,0.00,0.00,16,-,C++,76,0,0,0,0,0,7,0,0,10784,2464,0.00
liorin,0,0.00,0.00,7,-,C++,28,0,0,0,0,0,1,0,0,7616,2412,0.00
lipsum,-,-,-,21,-,C++,108,-,1,-,-,-1,0,-,-,-,-,-
littlesheep2015,0,0.00,0.00,6,-,C++,68,0,0,0,0,0,0,0,0,10064,2544,0.00
liuxiao,0,0.00,0.00,0,2.7,Python,11,8,0,0,0,0,3,0,0,-,6488,0.00
livcurious,0,0.00,0.00,1,-,C,33,0,0,0,0,127,0,0,0,7320,1384,0.00
liyang21,0,0.00,0.00,5,-,C++,18,0,0,0,0,0,0,0,0,7736,2136,0.00
liymouse,0,0.00,0.00,3,-,C++,36,0,0,0,0,0,0,1328,0,8648,2692,0.00
lkj,0,0.00,0.00,3,-,C++,18,0,0,0,0,0,0,0,0,9912,2492,0.00
logitropicity,-,-,-,2,-,Java,2,-,1,-,-,-1,18,-,-,-,-,-
lolilords,0,0.00,0.00,3,-,C++,23,0,0,0,0,0,1,0,0,9744,2480,0.00
loserup,0,0.00,0.00,2,-,C++,44,0,0,0,0,0,0,0,0,10136,2472,0.00
lost3030,0,0.00,0.00,12,-,C++,51,0,0,0,0,0,4,0,0,11200,2608,0.00
lovelotus,0,0.00,0.00,5,-,C++,40,0,0,0,0,0,3,0,0,8656,2608,0.00
loverszhao,0,0.00,0.00,51,-,C++,90,0,0,0,0,0,8,0,0,10288,2620,0.00
loyolman,0,0.00,0.00,3,-,C++,18,0,0,0,0,0,2,0,0,9912,2388,0.00
lrvine,0,0.00,0.00,15,-,C++,34,0,0,0,0,255,0,0,0,11912,2556,0.00
lschyt,0,0.00,0.00,0,-,C++,12,0,-15,0,0,0,0,0,0,9912,2540,0.00
lucasale1,0,0.00,0.00,0,-,C++,14,0,0,0,0,0,1,0,0,9912,2472,0.00
lucasmullerm,0,0.00,0.00,3,-,C++,19,0,0,0,0,0,0,0,0,9496,2696,0.00
lucazagarella,-,-,-,15,-,C#,21,-,1,-,-,-1,0,-,-,-,-,-
luizmramos,0,0.14,0.00,8,-,C++,52,0,0,0,0,0,4,0,0,8680,21884,0.14
lujcmss,0,0.00,0.00,11,-,C++,38,0,0,0,0,0,0,0,0,9936,2536,0.00
lunae,0,0.00,0.00,0,-,C++,24,0,0,0,0,0,0,0,0,8072,2264,0.00
lxk,0,0.00,0.00,7,-,C++,26,0,0,0,0,0,0,0,0,11152,2472,0.00
lym953,0,0.00,0.00,3,-,C++,45,0,0,0,0,0,0,0,0,8608,2608,0.00
m68funk,0,0.04,0.01,11,-,Java,33,0,0,0,0,1,4,64,0,1705,21256,0.03
mIXs,0,0.00,0.00,8,-,C++,99,0,0,0,0,0,0,0,0,7360,2372,0.00
mablung69,0,0.00,0.00,9,2.7,Python,23,0,0,0,0,2,4,0,0,-,6128,0.00
macieck9,0,0.00,0.00,4,-,C++,17,0,0,0,0,0,0,0,0,9872,2712,0.00
mackyi,0,0.07,0.00,29,-,Java,99,0,0,0,0,0,2,64,0,2441,21512,0.06
madjohn,0,0.00,0.00,3,-,C++,17,0,0,0,0,0,0,0,0,10336,2476,0.00
madxmad,0,0.89,0.02,14,-,C++,72,0,0,0,0,0,0,0,0,12168,133720,0.87
maggot092,-,-,-,20,-,C++,191,-,2,-,-,-1,2,-,-,-,-,-
magodiez,0,0.06,0.01,20,-,Java,177,0,0,0,0,1,3,64,0,2008,21312,0.04
magula,0,0.13,0.00,6,-,C++,69,0,0,0,0,0,0,0,0,8576,10608,0.10
maiyatang,0,0.00,0.00,0,-,C++,18,0,0,0,0,136,0,0,0,10160,2240,0.00
maker2807,0,0.00,0.00,8,-,C++,40,0,0,0,0,0,2,0,0,10104,2572,0.00
malvikaa,0,0.00,0.00,8,-,C++,17,0,0,0,0,0,0,0,0,8128,2700,0.00
mam1,0,0.00,0.00,4,2.7,Python,13,0,0,0,0,2,1,0,0,-,6128,0.00
mannes,0,0.00,0.00,4,2.7,Python,16,0,0,0,0,2,0,0,0,-,6184,0.00
manu4rhyme,0,0.00,0.00,8,-,C,27,0,0,0,0,127,0,0,0,9128,1432,0.00
manuelvsousa,0,0.00,0.00,3,-,C++,23,0,0,0,0,0,0,0,0,9920,2472,0.00
manul,0,0.00,0.00,4,-,C++,62,0,-15,0,0,127,0,0,0,-,1436,0.00
marcalla,0,0.00,0.00,3,2.7,Python,11,8,0,0,0,0,1,0,0,-,6420,0.00
marcose18,0,0.06,0.01,0,-,Java,21,0,0,0,0,1,0,64,0,1469,21404,0.04
mariabv,0,0.00,0.00,11,-,C++,89,0,0,0,0,134,10,0,0,22728,2652,0.00
mariashka,0,0.00,0.00,1,-,C++,24,0,0,0,0,0,0,0,0,10064,2588,0.00
marims,0,0.05,0.00,12,-,Java,88,0,0,0,0,1,0,64,0,3007,21304,0.04
markopuza,0,0.06,0.01,8,-,Java,21,0,0,0,0,0,1,64,0,1202,21680,0.04
marquismark,-,-,-,5,2.7,Python,14,-,0,-,-,1,4,-,-,-,-,-
martinezgjuan,0,0.06,0.00,9,-,Java,37,0,0,0,0,0,4,64,0,2261,21556,0.04
masafumi,0,0.00,0.00,8,-,C++,35,0,0,0,0,0,0,0,0,15168,2604,0.00
masterj,0,0.06,0.00,31,-,Java,158,0,0,0,0,0,7,64,0,917,21824,0.04
matejp,0,0.01,0.00,3,-,C++,31,0,0,0,0,0,0,0,0,11248,2508,0.00
matheusataidee,0,0.00,0.00,6,-,C++,18,0,0,0,0,0,0,0,0,9928,2900,0.00
matiash,-,-,-,13,-,C#,53,-,1,-,-,-1,3,-,-,-,-,-
matrixit,0,0.00,0.00,10,-,C++,57,0,0,0,0,134,0,0,0,10376,2476,0.00
matteuan,-,-,-,4,2.7,Python,35,-,0,-,-,1,0,-,-,-,-,-
matthew99,0,0.00,0.00,5,-,C++,37,0,0,0,0,136,0,0,0,8016,2056,0.00
matyusmilan,0,0.06,0.00,3,-,Java,52,0,0,0,0,1,1,64,0,2038,21472,0.06
maxor,0,0.00,0.00,15,-,C++,50,0,0,0,0,255,8,0,0,21696,2508,0.00
mayank12559,0,0.06,0.01,0,-,Java,23,0,0,0,0,0,0,64,0,1290,21380,0.04
mayy00,0,0.00,0.00,3,-,C++,16,0,0,0,0,0,0,0,0,9912,2508,0.00
mazy,0,0.00,0.00,8,-,C++,85,0,0,0,0,0,7,0,0,27312,2572,0.00
mbaros,0,0.00,0.00,6,-,C++,46,0,0,0,0,0,5,0,0,10136,2616,0.00
mblumberg,0,0.00,0.00,5,2.7,Python,27,0,0,0,0,2,0,0,0,-,6220,0.00
mckennar,0,0.07,0.01,7,-,Java,21,0,0,0,0,0,1,64,0,1079,24468,0.06
mcprobie7,0,0.08,0.00,5,-,Java,20,0,0,0,0,0,0,72,0,1130,29864,0.07
mediocrates,0,0.01,0.00,0,2.7,Python,13,0,0,0,0,2,0,0,0,-,6216,0.00
megarybanok,-,-,-,7,-,C++,19,-,1,-,-,-1,0,-,-,-,-,-
mehdib,0,0.00,0.00,17,-,C++,22,0,0,0,0,0,13,0,0,7384,2312,0.00
meihualu,-,-,-,-,-,C++,-,-,1,-,-,-1,-,-,-,-,-,-
menaSameh,0,0.00,0.00,9,-,C++,66,0,0,0,0,0,1,0,0,10184,2456,0.00
mengsung,0,0.00,0.00,4,3.5,Python,12,0,0,0,0,2,0,0,0,-,7196,0.00
mentalist,0,0.01,0.00,1,-,C++,14,0,0,0,0,0,0,1328,0,7624,2212,0.00
mertiya,0,0.03,0.02,4,-,C++,36,0,0,0,0,0,0,1328,0,11208,2328,0.01
meta,0,0.00,0.00,2,-,C++,17,0,0,0,0,0,0,0,0,9488,2712,0.00
mexmans,0,0.01,0.00,14,-,C++,96,0,0,0,0,0,0,0,0,10704,6656,0.00
mgersh,0,0.00,0.00,4,2.7,Python,21,0,0,0,0,2,0,0,0,-,6148,0.00
mhora,-,-,-,6,-,C++,26,-,1,-,-,-1,2,-,-,-,-,-
mhozza,0,0.61,0.00,13,3.5,Python,47,6240,1,0,0,2,4,0,14,-,7212,0.00
michaeljk,0,0.00,0.00,18,-,C++,56,0,0,0,0,0,6,0,0,11104,2556,0.00
michelbl,-,-,-,5,2.7,Python,14,-,0,-,-,1,0,-,-,-,-,-
mihai995,0,0.00,0.00,2,-,C++,14,0,0,0,0,0,0,0,0,9888,2480,0.00
mihaild,-,-,-,7,2.7,Python,46,-,0,-,-,1,0,-,-,-,-,-
miketcyue,0,0.00,0.00,2,-,C++,25,0,0,0,0,0,0,1520,0,8760,2736,0.00
mikrosp1,0,0.00,0.00,2,-,C++,26,0,0,0,0,0,1,8,0,10328,2540,0.00
mimikrmvr,0,0.00,0.00,2,-,C++,26,0,0,0,0,0,1,0,0,11192,2380,0.00
minchurl,0,0.00,0.00,0,-,C++,39,0,0,0,0,0,0,0,0,8384,2236,0.00
mingcl,0,0.00,0.00,2,-,C++,19,0,0,0,0,0,0,0,0,7280,2368,0.00
minkymoodle,0,0.00,0.00,3,2.7,Python,22,0,0,0,0,0,0,8,0,-,6896,0.00
minus9d,0,0.00,0.00,5,3.5,Python,17,0,0,0,0,2,2,0,0,-,7216,0.00
miran123,0,0.03,0.03,1,-,C++,20,0,0,0,0,0,0,1328,0,11160,2672,0.00
mirceadino,0,0.00,0.00,14,-,C++,32,0,0,0,0,0,0,0,0,10344,2520,0.00
misha100896,0,0.00,0.00,3,-,C++,39,0,0,0,0,0,0,0,0,11584,2564,0.00
mishraiiit,0,0.00,0.00,7,-,C++,25,0,0,0,0,0,1,0,0,11240,2480,0.00
mitko501,0,0.00,0.00,11,-,C++,23,0,0,0,0,136,0,0,0,10048,2352,0.00
mitsaras,0,0.00,0.00,4,-,C++,20,0,0,0,0,0,0,0,0,7352,2424,0.00
mitslll,0,0.00,0.00,5,-,C++,60,0,0,0,0,0,0,0,0,9960,2608,0.00
mizumizu,0,0.00,0.00,5,2.7,Python,48,8,0,0,0,0,1,0,0,-,6748,0.00
mkagenius,0,0.00,0.00,3,-,C++,21,0,0,0,0,0,0,0,0,9960,2572,0.00
mkoijn,-,-,-,25,-,C++,159,-,1,-,-,-1,2,-,-,-,-,-
mkozeny,0,0.06,0.01,16,-,Java,60,0,0,0,0,1,24,64,0,2643,21216,0.04
mkrjn99,0,0.00,0.00,3,-,C++,34,0,0,0,0,0,0,0,0,11328,2588,0.00
mlwong,-,-,-,10,-,C++,58,-,1,-,-,-1,0,-,-,-,-,-
mmaks,0,0.72,0.04,0,-,C++,41,0,0,0,0,0,0,186376,0,11096,2608,0.68
mmossmann,0,0.00,0.00,11,-,C++,21,0,0,0,0,0,0,0,0,7624,2332,0.00
mntruell,-,-,-,15,-,Java,121,-,1,-,-,-1,7,-,-,-,-,-
modulo,0,0.00,0.00,9,-,C++,28,0,0,0,0,0,2,0,0,10000,2472,0.00
modulo1000000007,0,0.00,0.00,4,-,C++,24,0,-15,0,0,127,0,0,0,-,1432,0.00
mol,0,0.00,0.00,1,-,C++,37,0,0,0,0,0,1,0,0,7544,2276,0.00
mollitz,0,2.26,0.04,3,2.7,Python,20,9288,0,0,0,0,1,96,11,-,29016,0.20
mongodb,0,0.00,0.00,1,-,C++,10,0,0,0,0,0,0,0,0,7192,2272,0.00
mora,0,0.04,0.00,9,-,Java,24,0,0,0,0,1,9,64,0,1021,21148,0.04
moranski,0,2.14,0.04,13,2.7,Python,61,5536,0,0,0,0,2,0,0,-,26912,0.09
morojenoe,0,0.00,0.00,17,-,C++,91,0,0,0,0,0,0,0,0,11616,2624,0.00
moshiur,0,0.00,0.00,12,-,C++,44,0,0,0,0,0,1,0,0,8376,2580,0.00
moskvanaft,0,0.00,0.00,16,-,C++,97,0,0,0,0,1,1,0,0,14208,2588,0.00
mosterdt,0,0.00,0.00,7,2.7,Python,16,0,0,0,0,2,1,0,0,-,6164,0.00
motomuman,0,0.00,0.00,4,-,C++,16,0,0,0,0,0,0,0,0,11160,2572,0.00
mpol525,-,-,-,19,-,C++,37,-,1,-,-,-1,6,-,-,-,-,-
mpomaleski,0,0.00,0.00,4,-,C++,19,0,0,0,0,0,0,0,0,9392,2580,0.00
mrdotmoon,0,0.00,0.00,10,-,C++,52,0,0,0,0,0,0,0,0,8848,2672,0.00
mrityunjaypm,0,0.00,0.00,3,-,C++,26,0,0,0,0,0,0,0,0,8432,2740,0.00
mrozik,-,-,-,23,-,C++,86,-,0,-,-,-15,1,-,-,44584,-,-
mrthink,0,0.08,0.00,11,-,Java,28,0,0,0,0,0,1,64,0,1101,24572,0.07
mruxim,0,0.00,0.00,11,-,C++,39,0,0,0,0,0,4,0,0,36280,2484,0.00
mrvedsachdeva,0,0.00,0.00,6,-,C++,37,0,0,0,0,0,0,0,0,11016,2596,0.00
mrxy56,0,0.00,0.00,1,-,C++,18,0,0,0,0,136,0,0,0,7696,1988,0.00
mshokry10,0,0.00,0.00,2,-,C++,14,0,0,0,0,0,0,0,0,9720,2528,0.00
msiro,-,-,-,5,-,C++,69,-,1,-,-,-1,3,-,-,-,-,-
mt01020,0,0.00,0.00,1,-,C++,14,0,0,0,0,0,0,0,0,7200,2368,0.00
mth,0,0.00,0.00,9,2.7,Python,39,0,0,0,0,2,2,0,0,-,6104,0.00
muelleme,0,0.00,0.00,17,2.7,Python,15,0,0,0,0,0,0,0,0,-,6888,0.00
mugenen,0,0.00,0.00,8,2.7,Python,18,8,0,0,0,0,1,0,0,-,6536,0.00
muhammadnizami,0,0.00,0.00,3,-,C++,16,0,0,0,0,0,1,0,0,10000,2372,0.00
mukkee,0,0.00,0.00,9,-,C++,22,0,0,0,0,0,2,0,0,9912,2504,0.00
muralisc,0,0.00,0.00,0,3.5,Python,13,0,0,0,0,2,0,0,0,-,7228,0.00
muratekici,0,1.14,0.03,17,-,C++,43,0,0,0,0,0,0,0,0,11112,174732,1.10
muraziz,0,0.08,0.00,2,-,Java,20,0,0,0,0,0,0,64,0,1008,24464,0.06
mvana,0,0.00,0.00,28,-,C++,121,0,0,0,0,0,53,0,0,8384,2596,0.00
mvlkaraan,0,0.04,0.00,1,-,Java,20,0,0,0,0,0,0,64,0,1355,21368,0.04
my44,0,0.00,0.00,2,2.7,Python,10,0,0,0,0,2,8,0,0,-,6060,0.00
myez,0,0.00,0.00,0,-,C++,16,0,0,0,0,0,0,0,0,7856,2136,0.00
mykene,0,0.05,0.00,12,-,Java,58,0,0,0,0,1,3,64,0,2446,21312,0.04
mynameisverylong,0,0.00,0.00,2,-,C,20,0,0,0,0,127,0,0,0,7544,1424,0.00
myp09,0,0.11,0.00,2,-,Java,25,0,0,0,0,0,0,64,0,1093,24752,0.10
mzz,0,0.00,0.00,0,2.7,Python,16,0,0,0,0,2,0,0,0,-,6164,0.00
n0ps13d,0,0.00,0.00,3,2.7,Python,20,0,0,0,0,2,2,0,0,-,6116,0.00
nabuk,0,0.16,0.00,6,-,C#,31,0,0,0,0,0,4,8,0,5120,26684,0.16
nadea,0,0.10,0.02,4,-,Java,23,0,0,0,0,0,0,72,0,1525,24232,0.06
nahidshahin,0,0.05,0.01,7,-,Java,27,0,0,0,0,0,2,64,0,1375,21376,0.03
naimash,0,0.04,0.00,19,-,Java,63,0,0,0,0,1,24,64,0,1105,21360,0.03
nakahara,0,0.00,0.00,4,3.5,Python,13,0,0,0,0,2,0,0,0,-,7212,0.00
namam3gy,0,4.58,3.30,2,-,C++,27,0,0,0,0,0,0,194552,0,10088,2536,1.26
nanikaka,0,0.04,0.01,6,-,Java,41,0,0,0,0,1,0,64,0,1849,21432,0.03
naol,0,0.00,0.00,4,2.7,Python,23,0,0,0,0,0,0,0,0,-,6588,0.00
naruaway,0,0.00,0.00,5,-,C++,25,0,0,0,0,0,0,0,0,8632,2700,0.00
neizod,0,0.00,0.00,0,3.5,Python,1,0,0,0,0,2,0,0,0,-,7224,0.00
nejistar,0,0.64,0.01,3,-,C++,48,0,0,0,0,0,0,137160,0,9960,2584,0.62
nel215,0,0.00,0.00,4,-,C++,43,0,0,0,0,0,0,0,0,10048,2472,0.00
neli,0,0.07,0.00,1,-,Java,21,0,0,0,0,0,3,72,0,1247,29820,0.06
nemausus,0,0.00,0.00,13,-,C++,114,0,0,0,0,0,1,0,0,8856,2536,0.00
nemupm,0,0.00,0.00,0,2.7,Python,7,0,0,0,0,0,0,0,0,-,6492,0.00
neoluc,0,0.00,0.00,2,-,C++,56,0,0,0,0,0,62,0,0,12424,2576,0.00
netkuba,0,0.00,0.00,5,-,C++,21,0,0,0,0,0,0,0,0,8344,2568,0.00
netsuso,0,0.00,0.00,6,2.7,Python,10,8,0,0,0,0,1,0,0,-,6748,0.00
next,0,0.00,0.00,10,-,C++,84,0,0,0,0,0,2,0,0,10680,2476,0.00
nextstation,0,0.06,0.02,2,-,Java,36,0,0,0,0,0,1,72,0,1702,21516,0.03
nexusd,0,0.00,0.00,5,-,C++,24,0,0,0,0,0,0,0,0,10056,2560,0.00
nherceg,0,0.00,0.00,2,-,C++,29,0,0,0,0,0,0,0,0,10976,2332,0.00
niark,0,0.00,0.00,6,2.7,Python,10,0,0,0,0,2,1,0,0,-,6100,0.00
nierka,0,0.06,0.01,26,-,Java,57,0,0,0,0,0,3,64,0,2315,21364,0.04
nightfury1204,0,0.00,0.00,3,-,C++,58,0,0,0,0,0,7,0,0,8600,2632,0.00
nikban,0,0.01,0.00,3,-,C,18,0,0,0,0,127,5,0,0,7024,1436,0.00
nikhil11,0,0.00,0.00,0,-,C++,15,0,0,0,0,0,1,0,0,9696,2524,0.00
nikhilgupta,0,0.05,0.00,2,-,Java,31,0,0,0,0,1,0,64,0,1274,21436,0.04
